suburb,postcode,state,state_name,lat,lng
Paringa,5340,SA,South Australia,-34.17637,140.77996
Wonuarra,5340,SA,South Australia,-34.18999,140.885
Mundic Creek,5340,SA,South Australia,-34.21328,140.78998
Cooltong,5341,SA,South Australia,-34.1011,140.6683
Renmark North,5341,SA,South Australia,-34.12273,140.74641
Renmark West,5341,SA,South Australia,-34.16528,140.69729
Renmark South,5341,SA,South Australia,-34.21099,140.7214
Boatswain Point,5275,SA,South Australia,-37.07459,139.74427
Mount Benson,5275,SA,South Australia,-37.10631,139.89098
Bray,5276,SA,South Australia,-37.23934,139.99531
Greenways,5272,SA,South Australia,-37.24711,140.16365
Reedy Creek,5275,SA,South Australia,-37.0144,139.99405
Nora Creina,5276,SA,South Australia,-37.30916,139.91876
Clay Wells,5280,SA,South Australia,-37.32905,140.15441
Lameroo,5302,SA,South Australia,-35.27731,140.45179
Parrakie,5301,SA,South Australia,-35.46076,140.28818
Parilla,5303,SA,South Australia,-35.3222,140.70391
Geranium,5301,SA,South Australia,-35.47027,140.16508
Jabuk,5301,SA,South Australia,-35.40843,140.06921
Karte,5304,SA,South Australia,-35.04689,140.78644
Pinnaroo,5304,SA,South Australia,-35.32176,140.85915
Eba Anchorage,5680,SA,South Australia,-32.71337,134.2783
Sceale Bay,5680,SA,South Australia,-33.08166,134.24857
Cungena,5660,SA,South Australia,-32.6095,134.67722
Petina,5680,SA,South Australia,-32.47829,134.33273
Calca,5671,SA,South Australia,-33.05153,134.32555
Baird Bay,5671,SA,South Australia,-33.1505,134.36684
Kaldoonera,5655,SA,South Australia,-32.58645,134.87329
Chandada,5680,SA,South Australia,-32.7637,134.67295
Inkster,5680,SA,South Australia,-32.9211,134.68443
Mount Cooper,5671,SA,South Australia,-33.00557,134.76608
Mortana,5671,SA,South Australia,-33.01523,134.45355
Tyringa,5671,SA,South Australia,-33.11072,134.47702
Perlubie,5680,SA,South Australia,-32.6074,134.3409
Colley,5671,SA,South Australia,-33.06352,134.67262
Yanerbie,5680,SA,South Australia,-32.93528,134.22832
Maryvale,5680,SA,South Australia,-32.87732,134.48582
Piednippie,5680,SA,South Australia,-32.72442,134.41315
Chilpenunda,5660,SA,South Australia,-32.59341,134.52851
Westall,5680,SA,South Australia,-32.89686,134.09033
Haslam,5680,SA,South Australia,-32.46093,134.2247
Wallala,5661,SA,South Australia,-32.31495,134.62627
Witera,5671,SA,South Australia,-33.18211,134.57473
Wirrulla,5661,SA,South Australia,-32.4136,134.55981
Bordertown,5268,SA,South Australia,-36.32089,140.78488
Mundulla,5270,SA,South Australia,-36.39396,140.67753
Cannawigara,5268,SA,South Australia,-36.26458,140.63809
Wirrega,5267,SA,South Australia,-36.19912,140.57338
Shaugh,5267,SA,South Australia,-35.92152,140.85706
Laffer,5267,SA,South Australia,-36.17578,140.14977
Petherick,5267,SA,South Australia,-36.36014,140.14952
Sherwood,5267,SA,South Australia,-36.0936,140.59157
Swede Flat,5270,SA,South Australia,-36.46089,140.50539
Padthaway,5271,SA,South Australia,-36.59355,140.52183
Wolseley,5269,SA,South Australia,-36.37824,140.89331
Senior,5268,SA,South Australia,-36.14313,140.83652
Willalooka,5267,SA,South Australia,-36.36001,140.34091
Pine Hill,5269,SA,South Australia,-36.2975,140.89275
Mundulla West,5270,SA,South Australia,-36.42921,140.56164
Mount Charles,5267,SA,South Australia,-36.08357,140.14985
Buckingham,5270,SA,South Australia,-36.33717,140.57016
Kongal,5270,SA,South Australia,-36.38089,140.4708
Carew,5270,SA,South Australia,-36.29952,140.49442
Brimbago,5267,SA,South Australia,-36.18617,140.49484
Lowan Vale,5268,SA,South Australia,-36.15664,140.67926
Makin,5267,SA,South Australia,-35.97911,140.52039
McCallum,5267,SA,South Australia,-35.97945,140.66287
Pooginagoric,5268,SA,South Australia,-36.44403,140.82737
Bangham,5268,SA,South Australia,-36.57711,140.88003
Custon,5269,SA,South Australia,-36.46843,140.92404
Western Flat,5268,SA,South Australia,-36.56762,140.70205
Bordertown South,5268,SA,South Australia,-36.42803,140.72587
Deepwater,5266,SA,South Australia,-36.14043,139.82036
Peake,5301,SA,South Australia,-35.3761,139.95679
Sherlock,5301,SA,South Australia,-35.32102,139.7925
Wellington East,5259,SA,South Australia,-35.38821,139.38182
Narrung,5259,SA,South Australia,-35.58381,139.14173
Netherton,5301,SA,South Australia,-35.51642,139.96355
Elwomple,5260,SA,South Australia,-35.31561,139.5525
Field,5265,SA,South Australia,-35.79919,139.67164
Yumali,5261,SA,South Australia,-35.53614,139.75665
Colebatch,5266,SA,South Australia,-35.94883,139.72323
Waltowa,5264,SA,South Australia,-35.62777,139.42658
Cooke Plains,5261,SA,South Australia,-35.4029,139.5326
Culburra,5261,SA,South Australia,-35.80939,139.93688
Poltalloch,5259,SA,South Australia,-35.53304,139.2897
Malinong,5259,SA,South Australia,-35.50551,139.50799
Ashville,5259,SA,South Australia,-35.53963,139.43767
Bunbury,5266,SA,South Australia,-36.15693,139.96532
Coombe,5267,SA,South Australia,-35.9491,140.26851
Coomandook,5261,SA,South Australia,-35.44605,139.71739
Meningie East,5264,SA,South Australia,-35.62402,139.56389
Ki Ki,5261,SA,South Australia,-35.57716,139.8104
Moorlands,5301,SA,South Australia,-35.2874,139.68187
Meningie West,5259,SA,South Australia,-35.6484,139.20117
Salt Creek,5264,SA,South Australia,-36.13884,139.66364
Brooker,5607,SA,South Australia,-34.04647,135.85416
Koppio,5607,SA,South Australia,-34.4185,135.86511
Port Neill,5604,SA,South Australia,-34.07978,136.35858
Cockaleechie,5631,SA,South Australia,-34.22919,135.86524
Ungarra,5607,SA,South Australia,-34.19669,136.02221
Moody,5607,SA,South Australia,-34.04944,136.00932
Butler,5605,SA,South Australia,-34.08232,136.16431
Yallunda Flat,5607,SA,South Australia,-34.33515,135.89186
Lipson,5607,SA,South Australia,-34.24849,136.18675
Waitpinga,5211,SA,South Australia,-35.59699,138.49256
Hindmarsh Valley,5211,SA,South Australia,-35.47905,138.59232
Lower Inman Valley,5211,SA,South Australia,-35.51302,138.56413
Hindmarsh Tiers,5202,SA,South Australia,-35.41556,138.54748
Inman Valley,5211,SA,South Australia,-35.47878,138.47586
Back Valley,5211,SA,South Australia,-35.5416,138.51127
Condowie,5464,SA,South Australia,-33.78263,138.3312
Owen,5460,SA,South Australia,-34.2496,138.52879
Lake View,5555,SA,South Australia,-33.64443,138.26115
Nantawarra,5550,SA,South Australia,-34.01207,138.2204
Inkerman,5550,SA,South Australia,-34.285,138.25811
Burnsfield,5520,SA,South Australia,-33.6821,138.25579
Bumbunga,5520,SA,South Australia,-33.90757,138.21917
Snowtown,5520,SA,South Australia,-33.7696,138.18712
Hart,5464,SA,South Australia,-33.75811,138.47557
Kallora,5550,SA,South Australia,-34.21995,138.30589
Stockyard Creek,5460,SA,South Australia,-34.30753,138.60505
Kybunga,5453,SA,South Australia,-33.9261,138.52295
Mount Templeton,5461,SA,South Australia,-34.01728,138.32696
Everard Central,5461,SA,South Australia,-33.92222,138.31861
Brinkworth,5464,SA,South Australia,-33.6831,138.40546
Saints,5461,SA,South Australia,-34.15461,138.34059
Beaufort,5550,SA,South Australia,-34.0817,138.17895
Lochiel,5510,SA,South Australia,-33.92234,138.15082
Marola,5464,SA,South Australia,-33.6693,138.52661
Erith,5461,SA,South Australia,-34.22068,138.40374
Blyth,5462,SA,South Australia,-33.83513,138.45777
Bowmans,5550,SA,South Australia,-34.15465,138.27337
Barunga Gap,5520,SA,South Australia,-33.81359,138.13895
Pinery,5460,SA,South Australia,-34.29809,138.43581
Watchman,5461,SA,South Australia,-34.06901,138.42098
Whitwarta,5461,SA,South Australia,-34.09368,138.33825
Avon,5501,SA,South Australia,-34.2791,138.33923
Rochester,5464,SA,South Australia,-33.69423,138.50065
Stow,5461,SA,South Australia,-34.00433,138.41031
Bowillia,5461,SA,South Australia,-33.93492,138.41336
Hoskin Corner,5461,SA,South Australia,-34.20378,138.46375
Dalkey,5461,SA,South Australia,-34.18878,138.42848
Goyder,5461,SA,South Australia,-34.08398,138.26547
Moerlong,5278,SA,South Australia,-37.48431,140.7053
Krongart,5278,SA,South Australia,-37.48405,140.76602
Coonawarra,5263,SA,South Australia,-37.28987,140.88232
Glenroy,5277,SA,South Australia,-37.21738,140.76547
Monbulla,5277,SA,South Australia,-37.39395,140.72836
Wattle Range East,5279,SA,South Australia,-37.39346,140.65148
Maaoupe,5277,SA,South Australia,-37.26197,140.70126
Comaum,5277,SA,South Australia,-37.22284,140.92121
German Flat,5280,SA,South Australia,-37.77983,140.41692
Sebastopol,5280,SA,South Australia,-37.51604,140.36935
Furner,5280,SA,South Australia,-37.41297,140.31823
Glencoe,5291,SA,South Australia,-37.67864,140.61063
Kangaroo Inn,5280,SA,South Australia,-37.34658,140.21075
Wattle Range,5280,SA,South Australia,-37.43316,140.51699
Beachport,5280,SA,South Australia,-37.44127,140.05355
Southend,5280,SA,South Australia,-37.55,140.1664
Koorine,5279,SA,South Australia,-37.62059,140.6243
Short,5279,SA,South Australia,-37.35719,140.54431
Rocky Camp,5280,SA,South Australia,-37.57653,140.40113
Mount Burr,5279,SA,South Australia,-37.54431,140.4643
Magarey,5280,SA,South Australia,-37.41624,140.09845
Hatherleigh,5280,SA,South Australia,-37.48613,140.29117
Mount Mcintyre,5279,SA,South Australia,-37.55078,140.54387
Thornlea,5280,SA,South Australia,-37.42508,140.17238
Flinders Ranges,5434,SA,South Australia,-31.39767,138.62931
Blinman,5730,SA,South Australia,-31.11078,138.7639
Mount Eba,5723,SA,South Australia,-29.53229,135.93514
Pelican Point,5291,SA,South Australia,-37.92346,140.42065
North West Bend,5320,SA,South Australia,-34.03866,139.6755
Poochera,5655,SA,South Australia,-32.71097,134.86349
Ramco,5322,SA,South Australia,-34.1661,139.93136
Port Victoria,5573,SA,South Australia,-34.51221,137.51581
Warnes,5417,SA,South Australia,-33.51065,140.11936
Kokatha,5717,SA,South Australia,-31.57088,135.59267
Innamincka,5731,SA,South Australia,-27.74493,140.74391
Corunna Station,5715,SA,South Australia,-32.30603,136.90937
Wilgena,5719,SA,South Australia,-30.9416,134.67695
Parachilna,5730,SA,South Australia,-31.11559,138.36866
Mingary,5440,SA,South Australia,-32.05514,140.44418
Lincoln Gap,5715,SA,South Australia,-32.51941,137.4451
Buckleboo,5641,SA,South Australia,-32.77613,135.97443
Port Bonython,5601,SA,South Australia,-32.96611,137.73811
Mitchellville,5602,SA,South Australia,-33.58567,137.15413
Bluff Beach,5575,SA,South Australia,-34.72906,137.49871
Moseley,5641,SA,South Australia,-33.03756,136.51244
James Well,5571,SA,South Australia,-34.48629,137.89355
Fowlers Bay,5690,SA,South Australia,-31.83266,132.08215
Hardwicke Bay,5575,SA,South Australia,-34.90023,137.46598
Black Point,5571,SA,South Australia,-34.6067,137.88275
Willowie,5431,SA,South Australia,-32.69564,138.35306
Beltana,5730,SA,South Australia,-30.81024,138.42292
Nullarbor,5690,SA,South Australia,-30.84282,131.66792
Ingomar,5723,SA,South Australia,-29.74798,134.10271
The Pines,5577,SA,South Australia,-34.93556,137.17069
Arcoona,5720,SA,South Australia,-31.24743,137.16393
Midgee,5602,SA,South Australia,-33.43169,137.20141
Murninnie Beach,5601,SA,South Australia,-33.06932,137.53797
Rendelsham,5280,SA,South Australia,-37.53117,140.22152
Rogues Point,5571,SA,South Australia,-34.497,137.89525
Kingoonya,5719,SA,South Australia,-30.91719,135.31553
Lake Everard,5717,SA,South Australia,-31.54455,134.98966
Lyndhurst,5733,SA,South Australia,-30.2883,138.34992
Corny Point,5575,SA,South Australia,-34.95187,137.04249
Pine Point,5571,SA,South Australia,-34.57913,137.86141
Mount Hope,5607,SA,South Australia,-34.13757,135.34352
Wirrina Cove,5204,SA,South Australia,-35.49891,138.25539
Wattle Flat,5203,SA,South Australia,-35.43275,138.39471
Yankalilla,5203,SA,South Australia,-35.47013,138.35538
Holder,5330,SA,South Australia,-34.17124,140.02542
Belton,5432,SA,South Australia,-32.26772,138.71197
Mount Clarence Station,5723,SA,South Australia,-29.13791,134.49668
Marion Bay,5575,SA,South Australia,-35.17208,137.03704
Wandilo,5291,SA,South Australia,-37.75755,140.71478
Collinsville,5418,SA,South Australia,-33.403,139.20458
Willippa,5432,SA,South Australia,-31.7019,139.25752
Penong,5690,SA,South Australia,-31.98044,132.84736
William Creek,5723,SA,South Australia,-28.57975,136.76424
Clifton Hills Station,5733,SA,South Australia,-27.11204,139.05657
Mungeranie,5733,SA,South Australia,-28.72415,138.33509
Mount Serle,5731,SA,South Australia,-30.15479,138.81438
Warraweena,5730,SA,South Australia,-30.74008,138.65569
Quinyambie,5440,SA,South Australia,-30.37387,140.36567
Arkaroola Village,5732,SA,South Australia,-30.15856,139.63703
Florina Station,5440,SA,South Australia,-32.16585,140.07032
Bollards Lagoon,5731,SA,South Australia,-28.99184,139.83498
Andamooka Station,5719,SA,South Australia,-30.75666,136.41539
Wangary,5607,SA,South Australia,-34.55235,135.50704
Woodlane,5254,SA,South Australia,-35.00116,139.33507
Curramulka,5580,SA,South Australia,-34.6674,137.75615
Clinton,5570,SA,South Australia,-34.21282,138.00158
Price,5570,SA,South Australia,-34.31499,137.98719
Ramsay,5575,SA,South Australia,-34.82308,137.73558
Pearlah,5607,SA,South Australia,-34.59482,135.71695
Chaffey,5341,SA,South Australia,-34.09284,140.70797
Port Rickaby,5575,SA,South Australia,-34.66806,137.50707
Sheaoak Flat,5581,SA,South Australia,-34.69419,137.86475
Gammon Ranges,5732,SA,South Australia,-30.75771,139.34895
Laura Bay,5680,SA,South Australia,-32.2561,133.82841
Yalata,5690,SA,South Australia,-31.58565,131.69581
Poonindie,5607,SA,South Australia,-34.56932,135.87752
Forster,5238,SA,South Australia,-34.73258,139.55958
Yunta,5431,SA,South Australia,-32.72099,139.62722
Farina,5733,SA,South Australia,-30.17961,138.16188
Yantanabie,5661,SA,South Australia,-32.471,134.68486
Hammond,5431,SA,South Australia,-32.49641,138.34138
Moyhall,5271,SA,South Australia,-37.04561,140.67426
Murputja,872,SA,South Australia,-26.15448,130.19088
Pinkawillinie,5641,SA,South Australia,-32.9841,135.86662
Leasingham,5452,SA,South Australia,-33.99097,138.65221
Nalyappa,5558,SA,South Australia,-34.16543,137.5409
Oodnadatta,5724,SA,South Australia,-27.06619,134.97949
Pooginook,5330,SA,South Australia,-34.12026,140.10353
Sedan,5353,SA,South Australia,-34.53514,139.31871
Kainton,5552,SA,South Australia,-34.14652,137.96862
Taratap,5275,SA,South Australia,-36.57493,139.95384
Mundoo Island,5214,SA,South Australia,-35.5407,138.93103
Black Rock,5431,SA,South Australia,-32.84282,138.64224
Faraway Hill,5417,SA,South Australia,-33.18047,140.26334
Kanyaka,5434,SA,South Australia,-32.08699,138.26141
Eurelia,5431,SA,South Australia,-32.52201,138.54881
Kalamurina,5734,SA,South Australia,-27.03328,137.46001
Melton Station,5440,SA,South Australia,-32.16691,139.22931
Balgowan,5573,SA,South Australia,-34.31819,137.51808
Crescent,5341,SA,South Australia,-34.20646,140.74508
Kanpi,872,SA,South Australia,-26.15219,130.14205
Bon Bon,5719,SA,South Australia,-30.57858,135.97124
Gidgealpa,5731,SA,South Australia,-27.2285,140.07949
Point Lowly,5601,SA,South Australia,-32.99408,137.78135
Parawa,5203,SA,South Australia,-35.55987,138.33844
Delamere,5204,SA,South Australia,-35.57517,138.21586
Second Valley,5204,SA,South Australia,-35.543,138.24472
Bald Hills,5203,SA,South Australia,-35.48936,138.39798
Torrens Vale,5203,SA,South Australia,-35.52245,138.38756
Rapid Bay,5204,SA,South Australia,-35.53423,138.17999
Cape Jervis,5204,SA,South Australia,-35.59547,138.13345
Silverton,5204,SA,South Australia,-35.61258,138.16563
Deep Creek,5204,SA,South Australia,-35.66327,138.21016
Hay Flat,5204,SA,South Australia,-35.50375,138.31869
Tunkalilla,5203,SA,South Australia,-35.61466,138.34056
Myponga Beach,5202,SA,South Australia,-35.38274,138.38543
Willow Creek,5211,SA,South Australia,-35.56569,138.42263
Arthurton,5572,SA,South Australia,-34.23158,137.77668
Tiddy Widdy Beach,5571,SA,South Australia,-34.40138,137.94013
Point Pearce,5573,SA,South Australia,-34.46246,137.43638
Port Julia,5580,SA,South Australia,-34.65246,137.87134
South Kilkerran,5573,SA,South Australia,-34.44168,137.58736
Petersville,5571,SA,South Australia,-34.35447,137.84399
Wauraltee,5573,SA,South Australia,-34.58947,137.59733
Weetulta,5573,SA,South Australia,-34.23152,137.62555
Urania,5573,SA,South Australia,-34.51893,137.62038
Winulta,5570,SA,South Australia,-34.27111,137.894
Cunningham,5571,SA,South Australia,-34.43555,137.82167
Koolywurtie,5575,SA,South Australia,-34.67456,137.58823
Sandilands,5571,SA,South Australia,-34.5326,137.79678
Clinton Centre,5570,SA,South Australia,-34.22731,137.92048
Yorke Valley,5573,SA,South Australia,-34.44575,137.68893
Sunnyvale,5552,SA,South Australia,-34.14667,137.82616
Chinaman Wells,5573,SA,South Australia,-34.38728,137.48315
Brentwood,5575,SA,South Australia,-34.86627,137.51445
Dowlingville,5571,SA,South Australia,-34.3473,137.93071
Agery,5558,SA,South Australia,-34.14432,137.69829
White Hut,5575,SA,South Australia,-35.04076,137.02609
Wool Bay,5575,SA,South Australia,-34.97682,137.73596
Foul Bay,5577,SA,South Australia,-35.15381,137.25383
Port Moorowie,5576,SA,South Australia,-35.102,137.52729
Point Souttar,5577,SA,South Australia,-34.93143,137.26859
Honiton,5576,SA,South Australia,-35.11006,137.63349
Sultana Point,5583,SA,South Australia,-35.10893,137.75148
Gerard,5343,SA,South Australia,-34.36748,140.49319
Devlins Pound,5330,SA,South Australia,-34.11463,140.17565
Iron Knob,5601,SA,South Australia,-32.74179,137.15377
Cockburn,5440,SA,South Australia,-32.07466,140.99227
Olary,5440,SA,South Australia,-32.27967,140.307
Nepabunna,5732,SA,South Australia,-30.55975,138.96183
Copley,5732,SA,South Australia,-30.56242,138.426
Marree,5733,SA,South Australia,-29.64635,138.05903
Pimba,5720,SA,South Australia,-31.25727,136.79414
Mount Willoughby,5723,SA,South Australia,-28.19159,134.93812
Marla,5724,SA,South Australia,-27.29978,133.62244
Old Calperum,5341,SA,South Australia,-34.21222,140.68442
German Creek,5291,SA,South Australia,-37.82536,140.49403
Tootenilla,5607,SA,South Australia,-34.64654,135.78725
Dudley West,5222,SA,South Australia,-35.81212,137.86666
Ucolta,5422,SA,South Australia,-32.99487,138.95903
Gembrook,3783,VIC,Victoria,-37.94035,145.63822
Guys Hill,3807,VIC,Victoria,-38.01486,145.39113
Garfield,3814,VIC,Victoria,-38.1011,145.66968
Tynong North,3813,VIC,Victoria,-38.02786,145.62558
Tonimbuk,3815,VIC,Victoria,-38.01583,145.71136
Garfield North,3814,VIC,Victoria,-38.04203,145.68465
Bunyip North,3815,VIC,Victoria,-38.06247,145.72551
Iona,3815,VIC,Victoria,-38.15219,145.68326
Vervale,3814,VIC,Victoria,-38.13903,145.65735
Cora Lynn,3814,VIC,Victoria,-38.14311,145.61344
Koo Wee Rup North,3810,VIC,Victoria,-38.1409,145.53836
Nar Nar Goon North,3812,VIC,Victoria,-38.02922,145.56527
